# fermlit classifier verdicts for publications the fermdb atlas holds.
#
# These cost nothing: the classifier ran on them in a separate project before any of
# today's work. They are MODEL verdicts -- decided_by_kind is 'model' on every row, they
# load at confidence 'unverified', and the loader will not let them overwrite a verdict
# somebody reached by reading the PDF.
#
# Rows already carrying a human verdict are omitted from this file entirely, rather than
# left in for the loader to refuse: a file that asks for something it must not get is a
# file somebody will eventually force.
#
# Scope is fermlit's ORIGINAL corpus. The rows being screened today are excluded, so this
# file does not change meaning depending on when it was generated.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1128/mcb.8.9.3647-3660.1988	exclude	Study focuses on mitochondrial ribosome protein structure and regulation, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.169.11.5157-5166.1987	exclude	Study of mitochondrial enzyme expression with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.169.9.4055-4060.1987	exclude	Subject is fungal dimorphism and pathogenesis with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/j.1460-2075.1987.tb02767.x	exclude	Study focuses on yeast mitochondrial DNA recombination mechanisms, unrelated to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.84.19.6810	exclude	Focuses on mitochondrial splicing and nuclear gene screening, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.84.8.2391	exclude	Study focuses on organelle genome transmission in Chlamydomonas crosses with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/15.16.6387	exclude	Study focuses on mitochondrial tRNA gene transcripts in S. cerevisiae with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/j.1460-2075.1986.tb04694.x	exclude	Basic cell biology of mitochondrial protein import with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.83.2.270	exclude	Study focuses on mitochondrial gene transcription mechanisms in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/14.17.6871	exclude	Focuses on plasmid isolation and protein characterization in Kluyveromyces lactis with no mention of alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.166.3.905-913.1986	exclude	Focuses on DNA repair enzyme deficiency rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/mcb.6.2.355-364.1986	exclude	Study focuses on protein targeting to mitochondria using beta-galactosidase as a reporter, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.83.10.3391	exclude	Basic mitochondrial biology with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/mcb.6.9.3034-3041.1986	exclude	Focuses on glucoamylase regulation in yeast sporulation, with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/j.1460-2075.1985.tb04110.x	exclude	Basic cell biology of protein targeting in yeast mitochondria with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.82.5.1354	exclude	Study focuses on nuclear entry of a restriction enzyme and basic molecular biology, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.82.8.2235	exclude	Subject is mitochondrial respiration enzyme structure in yeast with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.82.10.3340	exclude	Study focuses on mitochondrial DNA genetics in Chlamydomonas with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.161.3.831-835.1985	exclude	The paper describes a method for isolating respiratory-deficient mutants of S. cerevisiae without any mention of alcohol production, engineering for biofuels, or related metabolic pathways.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/mcb.5.11.3024-3034.1985	borderline	The paper characterizes the ADH3 gene encoding a mitochondrial isozyme of alcohol dehydrogenase in S. cerevisiae, which falls under basic biology/enabling tools for a relevant host but does not report on alcohol production or engineering for production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/j.1460-2075.1984.tb01982.x	exclude	Study focuses on mitochondrial tRNA transcription and processing, unrelated to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/j.1460-2075.1984.tb02099.x	exclude	Subject is mitochondrial DNA replication biology, not alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.81.22.7156	exclude	Study focuses on mitochondrial genome replication and suppressiveness, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/12.22.8313	exclude	Study focuses on mitochondrial ribosomal RNA mutations and antibiotic resistance in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.159.2.533-539.1984	exclude	Study focuses on plasmid-mitochondrial DNA incompatibility in yeast genetics, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/mcb.4.1.181-187.1984	exclude	Study focuses on dsRNA inheritance and heat inducibility in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/j.1460-2075.1983.tb01655.x	exclude	Focuses on mitochondrial protein synthesis and respiratory complex assembly, not alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.80.20.6192	exclude	Study of mitochondrial elongation factor Tu gene sequence with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.80.10.2824	exclude	Study focuses on nonsense suppression in cell-free lysates, unrelated to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/mcb.3.11.1949-1957.1983	exclude	Study focuses on mitochondrial rRNA levels in response to glucose repression, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.79.5.1578	exclude	The paper focuses on mitochondrial DNA replication origins and yeast transformation vectors without any link to alcohol production or engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.79.6.1805	exclude	Focuses on mitochondrial cytochrome b gene expression rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.79.8.2618	exclude	Focuses on mitochondrial genome mutagenesis in fission yeast with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/10.11.3531	exclude	Basic mitochondrial genomics with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/10.5.1625	exclude	Study of mitochondrial gene structure in yeast with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.78.5.3128	exclude	The paper describes a molecular biology tool (origin of replication) for yeast transformation without any mention of alcohol production or engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.78.8.4743	exclude	Basic molecular biology of mitochondrial tRNA synthesis with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.78.8.4917	exclude	Study focuses on mitochondrial translation system reconstruction with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/9.18.4475	exclude	Study focuses on RNA splicing precision in yeast mitochondria, unrelated to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/9.6.1351	exclude	Subject is mitochondrial rRNA precursor biology, unrelated to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.77.7.3942	exclude	Focuses on mitochondrial DNA replication and suppressiveness, unrelated to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.77.6.3167	exclude	Basic mitochondrial biology in yeast with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/8.21.5017	exclude	Basic molecular biology of yeast mitochondrial tRNA genes with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.76.1.131	exclude	Focuses on mitochondrial ATPase gene sequence and membrane assembly, unrelated to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.74.7.2715	exclude	Focuses on mitochondrial DNA rescue mechanisms rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/4.7.2369	exclude	Study focuses on mitochondrial DNA structure in yeast mutants with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.73.12.4608	exclude	Focuses on mitochondrial genetics and recombination mechanisms rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.73.6.2082	exclude	Basic biology of mitochondrial genome mapping with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2760(75)90192-7	exclude	Study focuses on beef liver phosphatidylcholine exchange protein and phospholipases, with no link to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/2.10.1777	exclude	Basic molecular biology of mitochondrial DNA and tRNA with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.122.1.7-18.1975	exclude	Focuses on mitochondrial biogenesis and marker deletion in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/am.27.6.1001-1004.1974	exclude	The paper focuses on volatile flavor compounds and fungal odor profiles rather than the production of ethanol or butanol as biofuels or industrial chemicals.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2787(74)90355-4	exclude	Study focuses on mitochondrial DNA structure in yeast mutants with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.71.1.153	exclude	Subject is genetic inheritance mechanisms in Chlamydomonas with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.117.1.80-88.1974	exclude	Study focuses on sporulation and mitochondrial genetics in yeast with no mention of alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.119.3.653-660.1974	exclude	Study focuses on mitochondrial protein composition under different oxygen conditions, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.117.1.89-93.1974	exclude	Study of yeast spore germination and mitochondrial DNA deficiency with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.115.3.876-881.1973	exclude	The paper studies mitochondrial membrane protein synthesis and glucose repression in yeast without any link to alcohol production or engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.115.3.805-809.1973	exclude	Study focuses on mitochondrial genetics and petite mutants in yeast without any link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.116.2.972-980.1973	exclude	Study focuses on fungal dimorphology and respiration mechanisms, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.110.2.504-510.1972	exclude	Study focuses on antibiotic effects on enzyme and lipid synthesis in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.68.2.473	exclude	Basic molecular biology of yeast mitochondria with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.68.2.294	exclude	Focuses on mitochondrial protein isolation and tRNA hybridization with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.108.1.69-73.1971	exclude	Study focuses on antifungal resistance and sterol metabolism, not alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.67.1.52	exclude	Study focuses on respiratory deficiency and cold sensitivity in yeast mutants, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.104.1.473-481.1970	exclude	Study focuses on respiratory metabolism in a yeast mutant without linking to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1113/jphysiol.1969.sp008703	exclude	Subject is animal physiology (squid axons), not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/jb.95.5.1750-1757.1968	exclude	Study focuses on glucose permeation mechanisms rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0039-9140(67)80239-x	exclude	Paper focuses on chemical extraction and analytical determination of silicon, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
